Symbol,Name,Industry,Cur_Month,Accum,%MoM,%YoY,%YoY_Accum,profitMargins,bookValue,priceToBook,trailingEps,forwardEps,trailingPE,forwardPE
5434,崇越 ,電子通路業類,4048510,4048510,3.08161976636418,-8.81596636706004,-8.81596636706004,0.05487,79.325,2.4771512,15.03,19.96,13.073853,9.844689
5469,瀚宇博 ,電子零組件業類,3454801,3454801,12.6728184242247,5.8204281640063,5.8204281640063,0.06572,57.676,1.0021499,5.05,6.05,11.445544,9.553719
5471,松翰 ,半導體業類,226795,226795,-2.43529958357711,40.3043706888552,40.3043706888552,0.07122,21.428,2.4220648,1.1,8.73,47.18182,5.945018
5484,慧友 ,光電業類,33243,33243,8.01247684959548,26.1833364964889,26.1833364964889,-0.04822,9.261,2.937048,-0.26,0.69,,39.42029
5515,建國 ,建材營造類,323258,323258,-31.0513843771529,-8.03287689939771,-8.03287689939771,0.07381,19.436,0.89524585,1.26,,13.809524,
5519,隆大 ,建材營造類,255630,255630,-75.1887799669999,273.335085874518,273.335085874518,0.18956,22.322,1.6082789,2.35,,15.276597,
5521,工信 ,建材營造類,513922,513922,19.0692652728351,78.9372162335311,78.9372162335311,0.016180001,10.88,1.1672794,0.17,,74.70588,
5522,遠雄 ,建材營造類,181029,181029,-97.2496412192378,-91.7672141122818,-91.7672141122818,0.16595,55.543,1.0082278,4.21,5.6,13.301662,10
5525,順天 ,建材營造類,67236,67236,2.26629756943388,-38.9601546967345,-38.9601546967345,0.12973,18.914,1.4909592,2.88,,9.791667,
5531,鄉林 ,建材營造類,77617,77617,-20.6418829110688,-27.0084730620574,-27.0084730620574,-0.11184,10.672,0.91922796,-0.41,,,
5533,皇鼎 ,建材營造類,169589,169589,69.1559607405043,-39.62655749377,-39.62655749377,0.22829,33.363,0.7103678,2.85,,8.31579,
5534,長虹 ,建材營造類,284092,284092,-68.6745234335718,102.937352668048,102.937352668048,0.24301,64.088,1.2248783,4.67,11.42,16.809422,6.873905
5538,東明-KY ,,,,,,,0.03211,33.661,0.9699653,2.2,6.13,14.840909,5.3262644
5546,永固-KY ,,,,,,,-0.064899996,29.829,1.0375808,-2.97,,,
5607,遠雄港 ,航運業類,284656,284656,7.71978687333495,34.4778552025511,34.4778552025511,0.38397998,28.117,2.1695058,3.65,3.03,16.712328,20.132013
5608,四維航 ,航運業類,260539,260539,-1.50834124046891,-20.035663972942,-20.035663972942,-0.09147,25.761,0.7686037,-1.26,11.05,,1.7918551
5706,鳳凰 ,觀光餐旅類,103763,103763,35.923970709598,-26.8728769363046,-26.8728769363046,0.06371,18.19,3.4139636,1.51,2,41.125828,31.05
5871,中租-KY ,,,,,,,0.39636,94.426,1.8427128,14.96,20.52,11.631016,8.479532
5876,上海商銀 ,金融保險類,4060032,4060032,9.72816278125728,7.47194104442844,7.47194104442844,0.37181,37.796,1.1826648,3.02,3.8,14.801325,11.763158
5880,合庫金 ,金融保險類,6022265,6022265,18.3255916854289,22.9819251889472,22.9819251889472,0.35465,15.577,1.6498685,1.36,1.86,18.897058,13.817204
5906,台南-KY ,,,,,,,0.05223,17.764,3.3945057,3.47,,17.377522,
5907,大洋-KY ,,,,,,,-0.28666002,34.309,0.31915826,-2.48,,,
6005,群益證 ,金融保險類,1225500,1225500,-12.5756892645372,44.7539537141703,44.7539537141703,0.38467,17.891,0.96696657,1.78,,9.719101,
6024,群益期 ,金融保險類,198913,198913,18.5812905379626,47.2251828167096,47.2251828167096,0.43618,33.169,1.6642046,4.78,,11.548117,
6108,競國 ,電子零組件業類,485659,485659,9.3092924118497,12.2200039743608,12.2200039743608,0.01069,23.07,0.97312534,0.4,2.97,56.125,7.558923
6112,邁達特 ,資訊服務業類,1742010,1742010,4.91154237149313,20.5517390284361,20.5517390284361,0.04654,22.422,2.9925964,3.13,,21.437698,
6115,鎰勝 ,電子零組件業類,610124,610124,16.2063481482187,51.3482137098575,51.3482137098575,0.09288,27.145,1.8382759,3.2,3.93,15.59375,12.697201
6116,彩晶 ,光電業類,978023,978023,4.78181681826461,25.3067573090686,25.3067573090686,-0.34680998,15.131,0.74020225,-1.63,0.27,,41.48148
6117,迎廣 ,電腦及週邊設備業類,256334,256334,15.3229108086829,73.7033272345328,73.7033272345328,0.0023100001,13.021,5.798326,0.06,,1258.3334,
6120,達運 ,光電業類,1698407,1698407,-14.3774595457346,99.5330072803871,99.5330072803871,0.0064499998,13.856,1.118649,0.17,-0.02,91.17647,-775
6128,上福 ,電腦及週邊設備業類,451861,451861,8.4548825710754,2.84948855333658,2.84948855333658,0.084680006,32.777,1.0601946,3.51,,9.900285,
6133,金橋 ,電子零組件業類,85857,85857,-0.923179893141928,-11.2680859859446,-11.2680859859446,0.03569,9.836,1.5555103,0.33,,46.363636,
6136,富爾特 ,通信網路業類,44441,44441,16.6430446194226,12.6657371022943,12.6657371022943,0.2184,28.634,0.85388,0.98,,24.94898,
6139,亞翔 ,其他電子業類,6772790,6772790,-18.5438268365822,188.817597908065,188.817597908065,0.04755,43.818,3.9025056,9.13,,18.729464,
6141,柏承 ,電子零組件業類,263081,263081,2.38686426825661,107.883715784816,107.883715784816,-0.12943,18.705,1.1333869,-2.77,2.55,,8.313725
6142,友勁 ,通信網路業類,101685,101685,14.8438029409772,-71.3165852392612,-71.3165852392612,0.01124,9.631,1.1006126,-0.11,,,
6152,百一 ,通信網路業類,82588,82588,-46.9760394463135,-35.6340113786922,-35.6340113786922,0.0028,8.95,1.2402235,0.05,,222,
6153,嘉聯益 ,電子零組件業類,757595,757595,7.73673155657567,36.9009864670241,36.9009864670241,-0.34041,22.06,0.93608344,-5.16,3.71,,5.5660377
6155,鈞寶 ,電子零組件業類,39575,39575,-3.26089613532474,-4.41744758960487,-4.41744758960487,0.13734001,17.203,1.5753068,0.85,1.23,31.882353,22.03252
6164,華興 ,光電業類,93881,93881,49.6326166302737,72.5341370628343,72.5341370628343,0.028250001,10.949,1.456754,0.22,0.59,72.5,27.0339
6165,浪凡 ,數位雲端類,273841,273841,19.2526270407741,22.7045628688315,22.7045628688315,-0.00679,14.037,3.633255,-0.36,,,
6166,凌華 ,電腦及週邊設備業類,638045,638045,-54.1818664904923,-31.6582209468846,-31.6582209468846,0.02891,24.777,2.6032207,1.55,1.78,41.612904,36.235954
6168,宏齊 ,光電業類,176593,176593,-1.96303760083052,2.86112033364205,2.86112033364205,0.07527,14.94,1.7704151,0.73,2.35,36.232876,11.25532
6176,瑞儀 ,光電業類,4290072,4290072,22.7536530044239,32.7360209502811,32.7360209502811,0.12602,74.156,2.0025353,11.2,11.74,13.258929,12.649063
6177,達麗 ,建材營造類,260774,260774,-95.6658560388889,896.309314586995,896.309314586995,0.06902,18.424,1.8969823,0.96,3.7,36.40625,9.445946
6183,關貿 ,資訊服務業類,230200,230200,-28.4410913510707,20.7201254398523,20.7201254398523,0.20924,17.277,4.0689936,3.19,,22.037619,
6184,大豐電 ,其他類,172378,172378,-2.21907084916898,2.81218873573776,2.81218873573776,0.25292,29.453,1.7621295,3.52,,14.744319,
6189,豐藝 ,電子通路業類,4185357,4185357,78.6505415402845,112.528029979892,112.528029979892,0.031570002,25.161,3.072215,4.12,,18.762136,
6191,精成科 ,電子零組件業類,1911715,1911715,4.19655315252464,21.167936415379,21.167936415379,0.12796,43.315,1.5306478,6.71,,9.880775,
6192,巨路 ,其他電子業類,624559,624559,-1.9913722893249,34.5974311452093,34.5974311452093,0.1279,66.18,1.5261408,8.69,9.69,11.622555,10.423117
6196,帆宣 ,其他電子業類,6328076,6328076,12.3716744385923,45.9052600197412,45.9052600197412,0.04257,53.836,2.9812765,11.65,13,13.776825,12.346154
6197,佳必琪 ,電子零組件業類,578124,578124,26.0386144830473,88.7708689107514,88.7708689107514,0.11115,26.484,3.6248302,4.2,,22.857143,
6201,亞弘電 ,其他電子業類,255316,255316,-25.843825788931,21.5703640216175,21.5703640216175,0.116450004,28.455,2.3124232,3.39,,19.41003,
6202,盛群 ,半導體業類,153505,153505,-0.801318297844841,-38.7528328385841,-38.7528328385841,0.04304,17.862,3.3366923,0.49,1.63,121.632645,36.564415
6205,詮欣 ,電子零組件業類,134293,134293,8.24057580862262,-34.5094290855713,-34.5094290855713,0.1506,30.132,2.724678,2.07,4.48,39.661835,18.325891
6206,飛捷 ,電腦及週邊設備業類,336071,336071,19.5999231305784,25.3888658809132,25.3888658809132,0.12226,31.483,2.2361276,2.94,,23.945578,
6209,今國光 ,光電業類,223226,223226,20.9529898784109,15.0779985359164,15.0779985359164,0.00617,18.05,1.4459834,0.11,-0.16,237.27274,-163.125
6213,聯茂 ,電子零組件業類,2302918,2302918,6.93574757621475,17.7075698424819,17.7075698424819,0.02715,54.427,1.6682898,1.86,6.31,48.817207,14.389858
6214,精誠 ,資訊服務業類,3662371,3662371,-18.9940039074466,22.1555026780098,22.1555026780098,0.04483,56.781,1.9901024,6.12,6.33,18.464052,17.851501
6215,和椿 ,其他電子業類,100234,100234,32.2627467539322,45.7080141297554,45.7080141297554,0.09656999,17.837,1.6314403,1.22,,23.852459,
6216,居易 ,通信網路業類,92889,92889,30.8461635982026,174.925267114571,174.925267114571,0.16031,17.668,1.9187232,1.16,,29.22414,
6224,聚鼎 ,電子零組件業類,238036,238036,18.4235139599212,20.5672896722889,20.5672896722889,0.03753,30.68,1.9621904,1.22,0.07,49.34426,860
6225,天瀚 ,光電業類,5078,5078,-57.2846567967699,140.321817321344,140.321817321344,-0.04458,3.103,5.05962,-0.09,,,
6226,光鼎 ,光電業類,68410,68410,-8.61852475221074,69.348450341618,69.348450341618,-0.12640001,9.917,1.1646668,-0.84,,,
6230,尼得科超眾 ,電腦及週邊設備業類,636652,636652,-7.59700723517587,-36.2583099719664,-36.2583099719664,0.06598,67.284,2.1178885,9.16,6.7,15.556768,21.268658
6235,華孚 ,電腦及週邊設備業類,530188,530188,1.16605002699985,31.4533084735005,31.4533084735005,0.13857001,20.279,5.1531143,3.93,12.57,26.59033,8.313445
6239,力成 ,半導體業類,6111928,6111928,-5.66869597628725,22.2285128162465,22.2285128162465,0.07725,68.383,2.4275038,7.16,12.78,23.184359,12.989046
6243,迅杰 ,半導體業類,62632,62632,-3.0554437668328,-2.66069874424966,-2.66069874424966,0.09276,18.338,4.122587,1.74,-1.6,43.448277,-47.25
6257,矽格 ,半導體業類,1384814,1384814,2.71698818558891,17.6973437623503,17.6973437623503,0.11016,36.064,1.8827641,3.59,5.89,18.91365,11.528014
6269,台郡 ,電子零組件業類,2674096,2674096,7.28371713099778,-13.6636982767583,-13.6636982767583,0.056009997,78.004,1.1140455,6.37,7.74,13.642073,11.22739
6271,同欣電 ,半導體業類,1026912,1026912,-5.4497643867703,5.7155092897615,5.7155092897615,0.09633,114.922,1.3313378,5.48,9.74,27.919708,15.708419
6277,宏正 ,電腦及週邊設備業類,375078,375078,-11.3860590825757,-20.2714882111367,-20.2714882111367,0.12242,38.555,2.072364,5.38,7.06,14.851301,11.317281
6278,台表科 ,光電業類,3901243,3901243,-3.6458190546122,54.4438743718314,54.4438743718314,0.05294,69.589,1.3982096,9.29,9.5,10.473628,10.2421055
6281,全國電 ,電子通路業類,1626804,1626804,10.4248304567605,-14.8430216519513,-14.8430216519513,0.024920002,28.789,2.9976728,5.1,,16.92157,
6282,康舒 ,電子零組件業類,2386189,2386189,-23.2803014787467,32.8144185181846,32.8144185181846,0.000120000004,27.256,1.5336072,0.1,1.64,418,25.487804
6283,淳安 ,其他電子業類,97624,97624,-15.8283181873049,79.4492849527591,79.4492849527591,-0.119720004,11.22,2.254902,-1.1,0.36,,70.27777
6285,啟碁 ,通信網路業類,8406283,8406283,-13.4326020422875,10.0552208289841,10.0552208289841,0.03597,60.898,2.569871,8.94,11.47,17.505594,13.644289
6288,聯嘉 ,汽車工業類,452913,452913,30.0838670764282,30.1818296791106,30.1818296791106,-0.0018799999,14.794,2.457077,-0.06,2.47,,14.7165985
6405,悅城 ,光電業類,13720,13720,-24.8959929932122,-1.13849257818129,-1.13849257818129,-0.34870997,38.305,0.6905104,-1.26,,,
6409,旭隼 ,其他電子業類,1834244,1834244,23.5014812819822,28.8554187244027,28.8554187244027,0.19116,95.267,17.26726,41.28,51.35,39.849808,32.035053
6412,群電 ,電子零組件業類,2776569,2776569,-2.05159158239632,4.72797429108109,4.72797429108109,0.08325,32.511,5.152102,7.6,10.17,22.039474,16.470009
6414,樺漢 ,電腦及週邊設備業類,11719787,11719787,-9.08186295269153,32.494491543148,32.494491543148,0.03215,167.305,1.7991095,-36.72,22.1,,13.619909
